Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID,Gender,Exam Type,Correct,Wrong,Score
575,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,64,2478436,M,B,13,12,52
576,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,65,2581514,F,B,7,18,28
577,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,66,2705510,M,B,7,18,28
578,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,67,2705542,M,B,8,17,32
579,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,68,2436658,F,B,11,14,44
580,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,69,2306688,M,B,11,14,44
582,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,71,2748576,M,B,11,14,44
583,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,72,2345562,M,B,6,19,24
584,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,73,2624494,F,B,7,18,28
587,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,76,2478300,M,B,9,15,36
588,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,77,2748524,F,B,17,8,68
592,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,81,2748478,F,B,9,15,36
595,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,84,2344422,F,B,6,19,24
596,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,85,2581282,F,B,7,18,28
597,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,86,2625056,M,B,9,15,36
599,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,88,2705360,F,B,3,22,12
600,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,89,2748988,F,B,10,15,40
601,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,90,2750158,F,B,14,11,56
604,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,93,2346916,M,B,12,13,48
607,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,96,2568990,M,B,14,11,56
608,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,97,2624442,F,B,10,15,40
609,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,98,2749452,M,B,11,14,44
611,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,100,2310266,F,B,11,14,44
614,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,103,2822260,M,B,13,12,52
616,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,105,2705312,M,B,13,12,52
620,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,109,2624394,F,B,10,15,40
621,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,110,2705328,F,B,11,14,44
622,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,111,2477992,F,B,12,13,48
623,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,112,2748126,M,B,16,9,64
624,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,113,2478138,M,B,11,14,44
627,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,116,2588128,F,B,8,17,32
629,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,118,2306422,M,B,15,10,60
633,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,122,2346438,F,B,7,18,28
637,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,126,2345282,M,B,8,17,32
641,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,130,2580936,F,B,9,16,36
642,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,131,2479806,M,B,13,12,52
643,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,132,2750076,F,B,10,15,40
645,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,134,2626010,M,B,12,13,48
646,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,135,2780536,M,B,19,6,76
650,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,139,2822956,M,B,14,11,56
651,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,140,2750918,F,B,10,15,40
653,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,142,2748874,F,B,15,10,60
654,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,143,2439894,F,B,9,16,36
655,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,144,2310646,M,B,9,16,36
656,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,145,2248622,F,B,13,12,52
657,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,146,2713116,F,B,2,23,8
661,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,150,2624244,M,B,15,10,60
662,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,151,2625286,F,B,16,9,64
664,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,153,2477976,F,B,11,14,44
666,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,155,2478946,M,B,13,12,52
668,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,157,2898806,F,B,16,9,64
674,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,163,2249516,F,B,8,17,32
676,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,165,2704980,F,B,12,13,48
677,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,166,2821800,F,B,8,17,32
679,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,168,2438670,F,B,13,12,52
680,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,169,2477794,M,B,17,8,68
681,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,170,2821752,M,B,9,16,36
684,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,173,2704882,F,B,10,15,40
686,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,175,2668996,M,B,10,15,40
687,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,176,2624160,F,B,6,19,24
692,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,5,2719782,M,B,18,7,72
694,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,7,2719766,F,B,17,8,68
696,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,9,2719734,M,B,9,16,36
698,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,11,2719684,F,B,12,12,48
700,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,13,2720142,F,B,11,14,44
703,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,16,2719652,F,B,14,11,56
704,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,17,2595390,F,B,16,9,64
705,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,18,2771412,F,B,8,17,32
706,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,19,2595322,M,B,11,14,44
707,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,20,2719600,F,B,20,5,80
708,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,21,2719584,F,B,18,7,72
710,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,23,2720226,F,B,14,11,56
713,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,26,2719500,M,B,8,17,32
717,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,30,2595240,F,B,4,21,16
720,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,33,2719454,M,B,20,5,80
725,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,38,2719370,M,B,13,12,52
726,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,39,2720110,F,B,15,10,60
729,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,42,2720044,F,B,15,10,60
730,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,43,2720028,F,B,13,12,52
737,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,50,2719354,M,B,16,9,64
742,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,55,2595176,F,B,12,13,48
744,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,57,2837212,F,B,12,13,48
748,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,61,2719156,M,B,15,10,60
752,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,65,2719074,M,B,17,8,68
755,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,68,2718990,M,B,12,13,48
756,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,69,2594978,F,B,6,19,24
759,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,72,2718958,M,B,11,14,44
760,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,73,2718922,M,B,15,10,60
761,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,74,2811158,M,B,18,7,72
763,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,76,2720194,M,B,15,10,60
768,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,81,2718892,F,B,16,9,64
769,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,82,2594796,M,B,19,6,76
770,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,83,2718876,M,B,15,10,60
771,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,84,2718840,F,B,18,7,72
772,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,85,2718824,F,B,15,10,60
773,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,86,2718808,M,B,18,7,72
774,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,87,2594744,M,B,16,9,64
775,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,88,2718792,F,B,17,8,68
776,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,89,2718776,M,B,10,15,40
777,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,90,2836914,M,B,10,15,40
778,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,91,2718740,M,B,7,18,28
779,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,92,2718724,M,B,14,11,56
780,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,93,2836816,F,B,18,7,72
781,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,94,2718708,F,B,8,17,32
783,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,96,1226728,F,B,20,5,80
788,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,101,2594646,F,B,14,11,56
789,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,102,2718578,M,B,8,17,32
790,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,103,2718610,M,B,15,9,60
793,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,106,2448320,F,B,14,11,56
794,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,107,2718526,F,B,16,9,64
795,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,108,2718496,M,B,20,5,80
796,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,109,2594546,F,B,14,11,56
799,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,112,2719932,F,B,17,8,68
800,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,113,2719916,M,B,12,13,48
801,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,114,2837576,M,B,13,12,52
802,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,115,2594514,M,B,11,14,44
806,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,119,2768060,F,B,17,8,68
807,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,120,2836352,M,B,12,13,48
808,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,121,2448040,M,B,13,12,52
810,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,123,2895872,F,B,16,9,64
812,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,125,2718328,F,B,17,8,68
813,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,126,2594364,M,B,15,10,60
817,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,130,2718298,M,B,16,9,64
819,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,132,2594166,M,B,6,19,24
820,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,133,2718246,M,B,13,12,52
822,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,135,2718214,F,B,17,8,68
824,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,137,2569552,F,B,15,10,60
826,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,139,2718130,F,B,10,15,40
827,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,140,2718114,F,B,16,9,64
829,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,142,2593956,M,B,17,8,68
832,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,1,2719866,M,B,10,15,40
833,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,2,2719850,F,B,8,17,32
834,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,3,2719834,F,B,15,10,60
835,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,4,2719818,M,B,16,9,64
836,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,5,2719782,M,B,14,11,56
837,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,6,2595556,M,B,7,18,28
839,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,8,2719750,M,B,15,10,60
840,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,9,2719718,M,B,11,14,44
842,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,11,2720142,F,B,15,10,60
843,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,12,2719668,F,B,18,7,72
845,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,14,2595390,F,B,14,11,56
846,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,15,2595322,M,B,12,13,48
847,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,16,2719584,F,B,9,16,36
848,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,17,2719636,F,B,6,19,24
849,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,18,2719600,F,B,12,13,48
850,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,19,2719584,F,B,18,7,72
853,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,22,2719568,M,B,17,8,68
855,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,24,2719552,M,B,11,14,44
856,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,25,2719486,M,B,16,9,64
860,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,29,2719402,M,B,15,10,60
861,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,30,2719386,M,B,19,6,76
865,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,34,2720096,F,B,12,13,48
868,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,37,2720028,M,B,8,16,32
870,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,39,2720012,M,B,17,8,68
871,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,40,2720126,F,B,11,14,44
873,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,42,2768110,M,B,6,19,24
876,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,45,2719338,F,B,6,19,24
877,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,46,2719288,M,B,16,9,64
879,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,48,2448836,M,B,10,15,40
880,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,49,2595176,F,B,14,11,56
884,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,53,2719172,F,B,16,9,64
885,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,54,2719156,M,B,16,9,64
886,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,55,2719204,F,B,15,10,60
887,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,56,2719120,F,B,15,10,60
888,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,57,2719220,M,B,14,11,56
889,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,58,2719074,M,B,10,15,40
892,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,61,2718990,M,B,15,10,60
894,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,63,2718922,M,B,7,18,28
897,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,66,2720194,M,B,17,8,68
898,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,67,2900390,M,B,12,13,48
900,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,69,2718906,F,B,11,14,44
902,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,71,2718892,F,B,13,12,52
903,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,72,2594796,M,B,16,9,64
906,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,75,2718808,M,B,15,10,60
908,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,77,2718792,F,B,17,8,68
910,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,79,2718740,M,B,13,12,52
912,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,81,2836816,F,B,15,10,60
913,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,82,2718708,F,B,12,13,48
914,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,83,2693182,F,B,13,12,52
915,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,84,1226728,F,B,15,10,60
916,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,85,2718694,F,B,13,12,52
917,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,86,2718626,M,B,15,10,60
920,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,89,2718578,M,B,15,10,60
921,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,90,2718542,F,B,14,11,56
922,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,91,2448320,M,B,13,12,52
923,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,92,2718526,F,B,12,13,48
924,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,93,2718496,M,B,17,8,68
925,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,94,2594530,F,B,8,17,32
926,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,95,2719932,F,B,10,15,40
927,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,96,2719916,F,B,12,12,48
929,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,98,2594514,M,B,4,21,16
